customer_id,age,gender,item_purchased,category,purchase_amount_(usd),location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,state,avg_unemployment_rate,unemployment_group
1913,29,Male,Sweater,Clothing,56,Colorado,S,Charcoal,Winter,3.4,No,2-Day Shipping,No,No,5,Credit Card,Bi-Weekly,Colorado,5.301418439716312,Low
1914,49,Male,Skirt,Clothing,48,Kentucky,M,Peach,Winter,3.6,No,Express,No,No,29,Cash,Annually,Kentucky,6.534397163120568,High
1915,28,Male,Shorts,Clothing,97,Alaska,L,Green,Fall,3.4,No,Standard,No,No,40,Credit Card,Fortnightly,Alaska,7.7214539007092196,High
1916,51,Male,Backpack,Accessories,74,Alabama,M,Magenta,Fall,4.7,No,2-Day Shipping,No,No,44,Cash,Weekly,Alabama,6.8473404255319155,High
1917,26,Male,Hoodie,Clothing,50,Connecticut,S,Beige,Winter,3.0,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,Connecticut,5.431914893617021,Low
1918,38,Male,Skirt,Clothing,71,Hawaii,L,Black,Winter,3.4,No,Free Shipping,No,No,35,PayPal,Bi-Weekly,Hawaii,4.800886524822695,Low
1919,35,Male,Skirt,Clothing,33,Idaho,S,Purple,Summer,4.6,No,Standard,No,No,33,Debit Card,Monthly,Idaho,5.740602836879432,Medium
1920,34,Male,Backpack,Accessories,56,Virginia,M,Olive,Summer,3.1,No,Express,No,No,20,PayPal,Bi-Weekly,Virginia,4.664716312056738,Low
1921,51,Male,Blouse,Clothing,84,Connecticut,M,Purple,Spring,2.8,No,Standard,No,No,40,Cash,Every 3 Months,Connecticut,5.431914893617021,Low
1922,47,Male,Shirt,Clothing,36,Michigan,M,Green,Fall,3.5,No,Store Pickup,No,No,13,Venmo,Annually,Michigan,7.7441489361702125,High
1923,18,Male,Gloves,Accessories,63,Kentucky,S,Peach,Summer,4.6,No,Standard,No,No,9,PayPal,Monthly,Kentucky,6.534397163120568,High
1924,64,Male,Sandals,Footwear,36,Nebraska,XL,Blue,Summer,4.3,No,Standard,No,No,7,Cash,Annually,Nebraska,3.4441489361702127,Low
1925,30,Male,Jacket,Outerwear,63,Michigan,M,Gray,Fall,4.8,No,Free Shipping,No,No,42,PayPal,Quarterly,Michigan,7.7441489361702125,High
1926,59,Male,Sneakers,Footwear,32,Utah,L,Black,Winter,2.9,No,Express,No,No,44,Credit Card,Fortnightly,Utah,4.671985815602837,Low
1927,66,Male,Backpack,Accessories,93,New Mexico,M,Silver,Spring,3.0,No,Express,No,No,6,PayPal,Annually,New Mexico,6.684751773049645,High
1928,40,Male,Pants,Clothing,29,Florida,M,Pink,Summer,2.9,No,Standard,No,No,8,Cash,Every 3 Months,Florida,5.98581560283688,Medium
1929,25,Male,Sunglasses,Accessories,92,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,No,10,PayPal,Weekly,Mississippi,7.348936170212767,High
1930,59,Male,Jeans,Clothing,33,Hawaii,L,Brown,Fall,4.7,No,Standard,No,No,46,Venmo,Quarterly,Hawaii,4.800886524822695,Low
1931,66,Male,Pants,Clothing,52,North Carolina,L,Turquoise,Spring,3.5,No,Store Pickup,No,No,26,Cash,Weekly,North Carolina,5.790248226950355,Medium
1932,54,Male,Jewelry,Accessories,42,Illinois,S,Olive,Spring,2.7,No,Store Pickup,No,No,6,Debit Card,Every 3 Months,Illinois,6.850354609929078,High
1933,42,Male,Hoodie,Clothing,36,Maryland,M,White,Spring,5.0,No,Free Shipping,No,No,47,Credit Card,Every 3 Months,Maryland,5.240780141843972,Low
1934,48,Male,Sandals,Footwear,67,Montana,L,Violet,Summer,4.1,No,Next Day Air,No,No,28,Venmo,Annually,Montana,5.5882978723404255,Medium
1935,34,Male,Jacket,Outerwear,43,Michigan,L,Gold,Winter,2.7,No,Free Shipping,No,No,23,Bank Transfer,Annually,Michigan,7.7441489361702125,High
1936,19,Male,Blouse,Clothing,68,North Carolina,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45,Cash,Fortnightly,North Carolina,5.790248226950355,Medium
1937,70,Male,Jewelry,Accessories,60,Minnesota,S,Teal,Summer,4.3,No,2-Day Shipping,No,No,44,PayPal,Every 3 Months,Minnesota,4.76241134751773,Low
1938,43,Male,Socks,Clothing,53,Delaware,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,11,Bank Transfer,Monthly,Delaware,5.365248226950355,Low
1939,46,Male,Jeans,Clothing,23,Kentucky,L,Blue,Spring,3.8,No,Standard,No,No,39,Debit Card,Bi-Weekly,Kentucky,6.534397163120568,High
1940,66,Male,Gloves,Accessories,57,Ohio,L,Magenta,Winter,3.7,No,Store Pickup,No,No,20,PayPal,Every 3 Months,Ohio,6.602482269503547,High
1941,50,Male,Hat,Accessories,89,Alaska,L,Gray,Fall,3.9,No,2-Day Shipping,No,No,48,PayPal,Fortnightly,Alaska,7.7214539007092196,High
1942,55,Male,Shoes,Footwear,99,Vermont,XL,Peach,Winter,3.3,No,Standard,No,No,46,Credit Card,Quarterly,Vermont,4.51063829787234,Low
1943,63,Male,Pants,Clothing,28,Alabama,M,Cyan,Fall,3.4,No,Express,No,No,22,PayPal,Monthly,Alabama,6.8473404255319155,High
1944,32,Male,Socks,Clothing,53,Wisconsin,L,Violet,Summer,3.8,No,Next Day Air,No,No,45,Cash,Annually,Wisconsin,5.301063829787235,Low
1945,30,Male,Hoodie,Clothing,45,Arkansas,M,Gold,Winter,2.7,No,Free Shipping,No,No,49,Cash,Every 3 Months,Arkansas,6.195390070921985,Medium
1946,35,Male,Hoodie,Clothing,38,Georgia,M,Gold,Winter,2.9,No,2-Day Shipping,No,No,9,Credit Card,Every 3 Months,Georgia,5.901063829787233,Medium
1947,59,Male,Pants,Clothing,49,Louisiana,M,White,Summer,4.5,No,Standard,No,No,41,Credit Card,Quarterly,Louisiana,7.0104609929078014,High
1948,59,Male,Shirt,Clothing,32,New York,M,Gray,Summer,2.6,No,Store Pickup,No,No,2,PayPal,Monthly,New York,6.504609929078014,High
1949,54,Male,T-shirt,Clothing,37,Connecticut,L,Brown,Winter,3.1,No,Next Day Air,No,No,39,PayPal,Bi-Weekly,Connecticut,5.431914893617021,Low
1950,63,Male,Dress,Clothing,80,Nebraska,L,Gray,Winter,4.7,No,Store Pickup,No,No,12,PayPal,Quarterly,Nebraska,3.4441489361702127,Low
1951,43,Male,Backpack,Accessories,78,Arkansas,L,Blue,Summer,4.6,No,Free Shipping,No,No,26,PayPal,Every 3 Months,Arkansas,6.195390070921985,Medium
1952,33,Male,Gloves,Accessories,53,Connecticut,L,Gold,Summer,2.7,No,Next Day Air,No,No,32,Bank Transfer,Bi-Weekly,Connecticut,5.431914893617021,Low
1953,57,Male,Shoes,Footwear,82,Maryland,L,Yellow,Summer,4.6,No,2-Day Shipping,No,No,50,Cash,Bi-Weekly,Maryland,5.240780141843972,Low
1954,25,Male,Skirt,Clothing,33,Colorado,XL,Green,Spring,4.8,No,Standard,No,No,3,PayPal,Fortnightly,Colorado,5.301418439716312,Low
1955,26,Male,Gloves,Accessories,77,Colorado,M,Pink,Winter,4.2,No,Free Shipping,No,No,3,Venmo,Quarterly,Colorado,5.301418439716312,Low
1956,50,Male,Hoodie,Clothing,56,Maine,M,Pink,Winter,4.9,No,Express,No,No,37,Cash,Monthly,Maine,5.6317375886524825,Medium
1957,70,Male,Socks,Clothing,37,Oklahoma,M,Pink,Winter,4.9,No,Express,No,No,20,Credit Card,Fortnightly,Oklahoma,4.922695035460993,Low
1958,68,Male,Gloves,Accessories,54,South Carolina,M,Cyan,Spring,4.5,No,Store Pickup,No,No,26,Cash,Bi-Weekly,South Carolina,6.31595744680851,Medium
1959,39,Male,Shorts,Clothing,67,Nevada,M,Gray,Winter,2.7,No,Store Pickup,No,No,47,Cash,Quarterly,Nevada,6.696631205673759,High
1960,46,Male,Shoes,Footwear,90,Colorado,M,White,Fall,3.1,No,Store Pickup,No,No,7,Credit Card,Every 3 Months,Colorado,5.301418439716312,Low
1961,57,Male,Jeans,Clothing,72,Massachusetts,L,Red,Summer,3.3,No,2-Day Shipping,No,No,40,Credit Card,Annually,Massachusetts,5.543794326241135,Medium
1962,47,Male,Boots,Footwear,59,Nevada,L,Black,Summer,2.6,No,Free Shipping,No,No,45,Debit Card,Quarterly,Nevada,6.696631205673759,High
1963,40,Male,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,No,Standard,No,No,20,PayPal,Fortnightly,Iowa,4.518794326241134,Low
1964,52,Male,Shorts,Clothing,30,Michigan,L,Pink,Spring,3.9,No,Standard,No,No,11,Credit Card,Weekly,Michigan,7.7441489361702125,High
1965,40,Male,Pants,Clothing,51,West Virginia,S,Cyan,Summer,4.6,No,Express,No,No,50,Debit Card,Monthly,West Virginia,7.970212765957447,High
1966,67,Male,Sweater,Clothing,90,Indiana,M,White,Fall,4.9,No,Express,No,No,25,Debit Card,Quarterly,Indiana,5.925886524822695,Medium
1967,67,Male,Jacket,Outerwear,95,Indiana,XL,Purple,Winter,3.7,No,Express,No,No,5,Credit Card,Fortnightly,Indiana,5.925886524822695,Medium
1968,37,Male,Dress,Clothing,81,Georgia,L,Yellow,Fall,3.7,No,Standard,No,No,4,Venmo,Annually,Georgia,5.901063829787233,Medium
1969,67,Male,Shirt,Clothing,70,Minnesota,S,Blue,Spring,4.2,No,Standard,No,No,25,Credit Card,Weekly,Minnesota,4.76241134751773,Low
1970,64,Male,Dress,Clothing,32,Louisiana,S,Cyan,Winter,3.5,No,Next Day Air,No,No,11,Bank Transfer,Fortnightly,Louisiana,7.0104609929078014,High
1971,28,Male,Belt,Accessories,94,Maryland,M,Indigo,Spring,2.9,No,Next Day Air,No,No,4,Credit Card,Bi-Weekly,Maryland,5.240780141843972,Low
1972,54,Male,Hat,Accessories,29,Pennsylvania,XL,Indigo,Spring,3.4,No,Next Day Air,No,No,1,Venmo,Monthly,Pennsylvania,6.389893617021277,High
1973,54,Male,Backpack,Accessories,31,Louisiana,M,Silver,Summer,3.3,No,Express,No,No,48,PayPal,Every 3 Months,Louisiana,7.0104609929078014,High
1974,24,Male,Skirt,Clothing,20,Maryland,XL,Red,Fall,4.5,No,Standard,No,No,9,Venmo,Every 3 Months,Maryland,5.240780141843972,Low
1975,27,Male,Gloves,Accessories,44,Tennessee,M,Peach,Winter,4.6,No,2-Day Shipping,No,No,2,PayPal,Fortnightly,Tennessee,6.226773049645391,Medium
1976,53,Male,Jacket,Outerwear,77,Illinois,L,Turquoise,Fall,2.9,No,Express,No,No,4,Cash,Quarterly,Illinois,6.850354609929078,High
1977,32,Male,Handbag,Accessories,51,Wyoming,M,Pink,Spring,3.2,No,Next Day Air,No,No,43,PayPal,Fortnightly,Wyoming,4.8554964539007095,Low
1978,24,Male,Sandals,Footwear,49,Florida,M,Teal,Summer,2.6,No,Free Shipping,No,No,32,Bank Transfer,Annually,Florida,5.98581560283688,Medium
1979,45,Male,Sunglasses,Accessories,78,Massachusetts,L,Magenta,Spring,3.8,No,Store Pickup,No,No,1,Cash,Quarterly,Massachusetts,5.543794326241135,Medium
1980,49,Male,Jeans,Clothing,98,Tennessee,L,Blue,Spring,2.8,No,Store Pickup,No,No,38,Debit Card,Fortnightly,Tennessee,6.226773049645391,Medium
1981,51,Male,Sandals,Footwear,94,Iowa,M,Green,Winter,4.4,No,Store Pickup,No,No,25,PayPal,Fortnightly,Iowa,4.518794326241134,Low
1982,69,Male,Shoes,Footwear,91,Michigan,L,Violet,Summer,4.7,No,Express,No,No,42,PayPal,Quarterly,Michigan,7.7441489361702125,High
1983,41,Male,Sunglasses,Accessories,77,Kansas,M,Turquoise,Summer,2.7,No,2-Day Shipping,No,No,32,PayPal,Monthly,Kansas,4.575886524822695,Low
1984,59,Male,Scarf,Accessories,97,Georgia,M,Pink,Summer,2.6,No,Next Day Air,No,No,21,Debit Card,Quarterly,Georgia,5.901063829787233,Medium
1985,26,Male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,No,26,PayPal,Fortnightly,West Virginia,7.970212765957447,High
1986,23,Male,Gloves,Accessories,97,Tennessee,M,Gold,Spring,3.9,No,2-Day Shipping,No,No,6,Credit Card,Fortnightly,Tennessee,6.226773049645391,Medium
1987,62,Male,Coat,Outerwear,48,Arkansas,L,Green,Summer,3.4,No,2-Day Shipping,No,No,14,Venmo,Quarterly,Arkansas,6.195390070921985,Medium
1988,69,Male,Belt,Accessories,23,Vermont,XL,White,Summer,3.4,No,Express,No,No,4,Cash,Quarterly,Vermont,4.51063829787234,Low
1989,46,Male,Pants,Clothing,79,Virginia,M,Gold,Winter,3.9,No,Free Shipping,No,No,26,Bank Transfer,Weekly,Virginia,4.664716312056738,Low
1990,35,Male,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4.0,No,Express,No,No,39,PayPal,Bi-Weekly,Maryland,5.240780141843972,Low
1991,32,Male,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,Connecticut,5.431914893617021,Low
1992,46,Male,Sneakers,Footwear,29,Missouri,M,Brown,Summer,3.7,No,Next Day Air,No,No,1,Venmo,Every 3 Months,Missouri,5.772517730496453,Medium
1993,33,Male,Hoodie,Clothing,98,New Jersey,L,Gold,Winter,4.9,No,2-Day Shipping,No,No,28,Venmo,Monthly,New Jersey,6.251950354609929,Medium
1994,32,Male,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5.0,No,Express,No,No,17,Cash,Weekly,Arkansas,6.195390070921985,Medium
1995,33,Male,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,No,24,Credit Card,Weekly,Nevada,6.696631205673759,High
1996,67,Male,Boots,Footwear,80,Missouri,S,Teal,Spring,3.0,No,Standard,No,No,29,Debit Card,Quarterly,Missouri,5.772517730496453,Medium
1997,67,Male,Sneakers,Footwear,27,South Dakota,L,Indigo,Summer,3.3,No,Next Day Air,No,No,18,Cash,Every 3 Months,South Dakota,3.5936170212765957,Low
1998,42,Male,Backpack,Accessories,25,Connecticut,M,Purple,Fall,4.7,No,Express,No,No,10,Debit Card,Bi-Weekly,Connecticut,5.431914893617021,Low
1999,20,Male,Pants,Clothing,45,Vermont,M,Orange,Fall,3.4,No,2-Day Shipping,No,No,19,Cash,Quarterly,Vermont,4.51063829787234,Low
2000,39,Male,Socks,Clothing,89,Tennessee,L,Indigo,Winter,4.6,No,2-Day Shipping,No,No,26,Debit Card,Monthly,Tennessee,6.226773049645391,Medium
2001,26,Male,Belt,Accessories,27,California,M,Lavender,Winter,3.6,No,2-Day Shipping,No,No,25,Cash,Bi-Weekly,California,7.2304964539007095,High
2002,51,Male,Sunglasses,Accessories,90,Wyoming,S,Purple,Winter,2.6,No,Free Shipping,No,No,2,Debit Card,Fortnightly,Wyoming,4.8554964539007095,Low
2003,31,Male,Shirt,Clothing,65,New York,M,Red,Summer,2.7,No,Express,No,No,19,PayPal,Every 3 Months,New York,6.504609929078014,High
2004,68,Male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,No,Express,No,No,32,Cash,Quarterly,Maine,5.6317375886524825,Medium
2005,44,Male,Shoes,Footwear,70,Georgia,L,Blue,Fall,3.2,No,2-Day Shipping,No,No,13,Cash,Bi-Weekly,Georgia,5.901063829787233,Medium
2006,18,Male,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,No,Store Pickup,No,No,30,PayPal,Fortnightly,Tennessee,6.226773049645391,Medium
2007,58,Male,Scarf,Accessories,97,New Mexico,S,Pink,Fall,4.4,No,Express,No,No,2,Credit Card,Annually,New Mexico,6.684751773049645,High
2008,26,Male,Shirt,Clothing,25,Virginia,M,Silver,Summer,3.2,No,2-Day Shipping,No,No,8,PayPal,Quarterly,Virginia,4.664716312056738,Low
2009,57,Male,Skirt,Clothing,48,Florida,M,Gray,Spring,2.5,No,Free Shipping,No,No,27,PayPal,Every 3 Months,Florida,5.98581560283688,Medium
2010,37,Male,Boots,Footwear,99,Alabama,M,Indigo,Summer,3.8,No,Next Day Air,No,No,26,Venmo,Bi-Weekly,Alabama,6.8473404255319155,High
2011,24,Male,Sweater,Clothing,21,Texas,M,Maroon,Summer,4.4,No,2-Day Shipping,No,No,3,Debit Card,Bi-Weekly,Texas,5.9723404255319155,Medium
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Express,No,No,4,Bank Transfer,Monthly,West Virginia,7.970212765957447,High
2013,48,Male,Jeans,Clothing,53,Nevada,L,Green,Fall,3.2,No,Store Pickup,No,No,5,Cash,Fortnightly,Nevada,6.696631205673759,High
2014,39,Male,Backpack,Accessories,70,Virginia,M,Peach,Winter,4.9,No,Standard,No,No,25,Debit Card,Quarterly,Virginia,4.664716312056738,Low
2015,51,Male,Skirt,Clothing,26,Wisconsin,L,Black,Summer,3.9,No,Standard,No,No,47,PayPal,Bi-Weekly,Wisconsin,5.301063829787235,Low
2016,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,No,8,Credit Card,Fortnightly,Virginia,4.664716312056738,Low
2017,53,Male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,No,Standard,No,No,20,Debit Card,Fortnightly,Maine,5.6317375886524825,Medium
2018,70,Male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,No,42,Bank Transfer,Every 3 Months,Massachusetts,5.543794326241135,Medium
2019,60,Male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,No,Store Pickup,No,No,20,Bank Transfer,Weekly,Arkansas,6.195390070921985,Medium
2020,31,Male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,No,Store Pickup,No,No,23,Cash,Fortnightly,Idaho,5.740602836879432,Medium
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,No,Next Day Air,No,No,26,Cash,Quarterly,Pennsylvania,6.389893617021277,High
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,No,Standard,No,No,48,Venmo,Quarterly,Maine,5.6317375886524825,Medium
2023,59,Male,Jewelry,Accessories,38,Alabama,S,Black,Winter,4.0,No,Store Pickup,No,No,16,Cash,Bi-Weekly,Alabama,6.8473404255319155,High
2024,46,Male,Socks,Clothing,68,Idaho,S,Teal,Winter,4.1,No,Store Pickup,No,No,28,Cash,Bi-Weekly,Idaho,5.740602836879432,Medium
2025,62,Male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,No,Express,No,No,39,PayPal,Weekly,Arkansas,6.195390070921985,Medium
2026,42,Male,Shirt,Clothing,29,Delaware,M,Turquoise,Summer,3.0,No,Express,No,No,43,Debit Card,Fortnightly,Delaware,5.365248226950355,Low
2027,37,Male,Scarf,Accessories,35,Maine,M,Orange,Winter,3.6,No,Express,No,No,45,Bank Transfer,Every 3 Months,Maine,5.6317375886524825,Medium
2028,50,Male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,No,Standard,No,No,50,Credit Card,Every 3 Months,Nebraska,3.4441489361702127,Low
2029,29,Male,Shoes,Footwear,84,Ohio,XL,Purple,Fall,3.7,No,2-Day Shipping,No,No,10,Venmo,Bi-Weekly,Ohio,6.602482269503547,High
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,No,Next Day Air,No,No,40,PayPal,Quarterly,Montana,5.5882978723404255,Medium
2031,66,Male,Sunglasses,Accessories,67,New Mexico,S,Green,Summer,2.8,No,Standard,No,No,38,Credit Card,Monthly,New Mexico,6.684751773049645,High
2032,21,Male,Socks,Clothing,51,North Carolina,L,Charcoal,Spring,4.0,No,Standard,No,No,2,Credit Card,Monthly,North Carolina,5.790248226950355,Medium
2033,46,Male,Blouse,Clothing,36,South Carolina,M,Maroon,Winter,4.2,No,Next Day Air,No,No,13,Cash,Annually,South Carolina,6.31595744680851,Medium
2034,57,Male,Jeans,Clothing,55,Illinois,L,Olive,Summer,3.6,No,Express,No,No,33,Venmo,Annually,Illinois,6.850354609929078,High
2035,61,Male,Shorts,Clothing,30,Alabama,M,Peach,Spring,2.9,No,Store Pickup,No,No,27,PayPal,Monthly,Alabama,6.8473404255319155,High
2036,53,Male,T-shirt,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,Express,No,No,43,Bank Transfer,Weekly,Oklahoma,4.922695035460993,Low
2037,37,Male,Blouse,Clothing,63,Minnesota,S,Lavender,Winter,3.1,No,Next Day Air,No,No,46,Cash,Weekly,Minnesota,4.76241134751773,Low
2038,39,Male,Belt,Accessories,87,Illinois,S,Green,Summer,4.3,No,Express,No,No,7,Venmo,Bi-Weekly,Illinois,6.850354609929078,High
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,No,Next Day Air,No,No,35,Credit Card,Fortnightly,Arkansas,6.195390070921985,Medium
2040,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,No,31,Debit Card,Bi-Weekly,Minnesota,4.76241134751773,Low
2041,69,Male,Jewelry,Accessories,25,South Carolina,XL,Gray,Spring,2.9,No,Free Shipping,No,No,42,Venmo,Quarterly,South Carolina,6.31595744680851,Medium
2042,66,Male,Jacket,Outerwear,32,New York,S,Lavender,Winter,3.2,No,Next Day Air,No,No,14,PayPal,Bi-Weekly,New York,6.504609929078014,High
2043,19,Male,Shoes,Footwear,52,Alabama,M,Red,Spring,4.0,No,2-Day Shipping,No,No,35,Venmo,Monthly,Alabama,6.8473404255319155,High
2044,47,Male,Gloves,Accessories,33,New York,M,Charcoal,Summer,2.7,No,Standard,No,No,49,PayPal,Weekly,New York,6.504609929078014,High
2045,49,Male,Jeans,Clothing,68,Missouri,L,Orange,Spring,3.0,No,Free Shipping,No,No,17,PayPal,Fortnightly,Missouri,5.772517730496453,Medium
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,No,Express,No,No,26,PayPal,Quarterly,Georgia,5.901063829787233,Medium
2047,39,Male,Pants,Clothing,32,Oklahoma,M,Maroon,Winter,2.8,No,Free Shipping,No,No,30,Cash,Every 3 Months,Oklahoma,4.922695035460993,Low
2048,58,Male,Jewelry,Accessories,82,Connecticut,M,Silver,Summer,3.1,No,Store Pickup,No,No,32,Cash,Annually,Connecticut,5.431914893617021,Low
2049,45,Male,Sneakers,Footwear,64,Michigan,XL,Pink,Winter,3.9,No,Express,No,No,35,Bank Transfer,Quarterly,Michigan,7.7441489361702125,High
2050,68,Male,Boots,Footwear,24,Rhode Island,L,Blue,Fall,2.7,No,Standard,No,No,15,Venmo,Annually,Rhode Island,6.385992907801418,Medium
2051,35,Male,Hat,Accessories,96,Mississippi,M,Teal,Summer,3.4,No,Store Pickup,No,No,10,Debit Card,Annually,Mississippi,7.348936170212767,High
2052,65,Male,T-shirt,Clothing,94,Massachusetts,L,Black,Spring,3.8,No,Free Shipping,No,No,14,Credit Card,Monthly,Massachusetts,5.543794326241135,Medium
2053,45,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,No,2-Day Shipping,No,No,30,Bank Transfer,Annually,New Hampshire,4.226773049645391,Low
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,No,2-Day Shipping,No,No,16,Credit Card,Fortnightly,Wyoming,4.8554964539007095,Low
2055,65,Male,Sweater,Clothing,56,New Jersey,XL,Gold,Spring,2.9,No,Express,No,No,14,PayPal,Annually,New Jersey,6.251950354609929,Medium
2056,28,Male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,No,28,Bank Transfer,Weekly,Texas,5.9723404255319155,Medium
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,No,2-Day Shipping,No,No,29,PayPal,Monthly,Minnesota,4.76241134751773,Low
2058,66,Male,Socks,Clothing,37,South Dakota,L,Yellow,Spring,4.2,No,Standard,No,No,5,PayPal,Every 3 Months,South Dakota,3.5936170212765957,Low
2059,29,Male,Shirt,Clothing,98,Washington,M,Brown,Winter,3.3,No,Store Pickup,No,No,17,Bank Transfer,Quarterly,Washington,6.698936170212765,High
2060,56,Male,Shorts,Clothing,50,California,XL,Beige,Spring,3.7,No,Express,No,No,50,PayPal,Weekly,California,7.2304964539007095,High
2061,21,Male,Belt,Accessories,63,Wisconsin,M,Blue,Fall,3.2,No,Next Day Air,No,No,23,Bank Transfer,Quarterly,Wisconsin,5.301063829787235,Low
2062,32,Male,Sweater,Clothing,70,Michigan,S,Magenta,Summer,2.6,No,Store Pickup,No,No,22,Debit Card,Annually,Michigan,7.7441489361702125,High
2063,54,Male,Coat,Outerwear,63,South Carolina,L,Silver,Fall,2.8,No,Standard,No,No,15,Cash,Quarterly,South Carolina,6.31595744680851,Medium
2064,61,Male,Shorts,Clothing,86,Indiana,M,Cyan,Fall,2.9,No,Standard,No,No,32,Cash,Monthly,Indiana,5.925886524822695,Medium
2065,31,Male,Shoes,Footwear,99,Arkansas,M,Green,Summer,4.0,No,2-Day Shipping,No,No,5,Bank Transfer,Monthly,Arkansas,6.195390070921985,Medium
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,No,6,Bank Transfer,Bi-Weekly,Oregon,6.847163120567377,High
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,No,Store Pickup,No,No,44,Debit Card,Fortnightly,Illinois,6.850354609929078,High
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,No,2-Day Shipping,No,No,23,Cash,Fortnightly,Maryland,5.240780141843972,Low
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,No,44,Venmo,Monthly,Vermont,4.51063829787234,Low
2070,36,Male,T-shirt,Clothing,82,Texas,M,Indigo,Fall,3.4,No,Free Shipping,No,No,3,Debit Card,Quarterly,Texas,5.9723404255319155,Medium
2071,56,Male,Jewelry,Accessories,88,Nebraska,XL,Red,Spring,3.1,No,Express,No,No,14,Cash,Monthly,Nebraska,3.4441489361702127,Low
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,No,Store Pickup,No,No,37,PayPal,Quarterly,South Carolina,6.31595744680851,Medium
2073,39,Male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,No,22,Bank Transfer,Weekly,Massachusetts,5.543794326241135,Medium
2074,38,Male,Belt,Accessories,25,Texas,S,Green,Winter,3.5,No,Next Day Air,No,No,2,PayPal,Every 3 Months,Texas,5.9723404255319155,Medium
